country,agency_name,agency_type,rd_fraction,canonical_name,active_years,include_in_series,notes,classified_by
Australia,Safe Work Australia,mixed_ministry,5,Safe Work Australia,,False,"Primarily focused on workplace health and safety, with R&D being a minor component.",llm
Australia,Workplace Gender Equality Agency,mixed_ministry,5,Workplace Gender Equality Agency,,False,"Agency focuses on gender equality in the workplace, with R&D being a minor component.",llm
Australia,Indigenous Land and Sea Corporation,unclear,0,Indigenous Land and Sea Corporation,,False,Cannot determine the R&D focus from the name alone.,llm
Australia,Indigenous Business Australia,unclear,0,Indigenous Business Australia,,False,Cannot determine from the name alone.,llm
Australia,Commonwealth Grants Commission,unclear,0,Commonwealth Grants Commission,,False,The agency's focus is not clearly defined as R&D or a broad ministry.,llm
Australia,Defence and Veterans' Services,mixed_ministry,5,Department of Defence and Veterans' Services,,False,Broad government department where R&D is a small component.,llm
Australia,Inspector-General of Taxation,unclear,0,Inspector-General of Taxation,,False,Cannot determine from the name alone.,llm
Australia,Office of the Inspector-General of Aged,unclear,0,Office of the Inspector-General of Aged,,False,The agency's focus is not clear regarding R&D activities.,llm
Australia,National Health Funding Body,mixed_ministry,5,National Health Funding Body,,False,Broad government department where R&D is a small component.,llm
Australia,National Transport Commission,mixed_ministry,10,National Transport Commission,,False,Broad government department where R&D is a small component.,llm
Australia,Comcare,mixed_ministry,5,Comcare,,False,"Comcare is primarily focused on workplace health and safety, with R&D being a minor component.",llm
Australia,Asbestos and Silica Safety and,unclear,0,Asbestos and Silica Safety and,,False,Cannot determine the primary function or R&D focus from the name alone.,llm
Australia,"Domestic, Family and Sexual Violence",unclear,0,"Domestic, Family and Sexual Violence",,False,Cannot determine from the name alone.,llm
Australia,Australian Institute of Criminology,mixed_ministry,10,Australian Institute of Criminology,,False,"Primarily a research institute within the justice sector, R&D is a small component.",llm
Australia,Housing Australia,unclear,0,Housing Australia,,False,Cannot determine from the name alone.,llm
Australia,Australian Institute of Family Studies,mixed_ministry,10,Australian Institute of Family Studies,,False,Primarily focused on family studies with R&D as a small component.,llm
Australia,National Mental Health Commission,mixed_ministry,10,National Mental Health Commission,,False,Broad government department with R&D as a small component.,llm
Australia,Office of the Auditing and Assurance,unclear,0,Office of the Auditing and Assurance,,False,The agency name does not indicate a focus on R&D.,llm
Australia,Australian Law Reform Commission,unclear,0,Australian Law Reform Commission,,False,The agency's focus is on law reform rather than R&D.,llm
Australia,Australian Pesticides and Veterinary,unclear,0,Australian Pesticides and Veterinary Medicines Authority,,False,Cannot determine the primary focus of the agency from the name alone.,llm
Australia,National Commission for Aboriginal and,unclear,0,National Commission for Aboriginal and Torres Strait Islander Peoples,,False,Cannot determine R&D focus from the name alone.,llm
Australia,National Competition Council,unclear,0,National Competition Council,,False,The agency's focus on competition policy does not clearly indicate a primary role in R&D.,llm
Australia,Sydney Harbour Federation Trust,unclear,0,Sydney Harbour Federation Trust,,False,Cannot determine from the name alone.,llm
Australia,IP Australia,unclear,0,IP Australia,,False,"The agency's focus is on intellectual property rights, not primarily R&D.",llm
Australia,Bill 2,unclear,0,Bill 2,,False,Cannot determine from the name alone.,llm
Australia,"Infrastructure, Transport,",mixed_ministry,10,"Department of Infrastructure, Transport",,False,Broad government department where R&D is a small component.,llm
Australia,Operating,unclear,0,Operating,,False,Cannot determine the nature of the agency from the name alone.,llm
Australia,Employment and Workplace,mixed_ministry,5,Department of Employment and Workplace Relations,,False,Broad government department where R&D is a small component.,llm
Australia,Bill 3,unclear,0,Bill 3,,False,Cannot determine agency type from the name alone.,llm
Australia,Bill 4,unclear,0,Bill 4,,False,Cannot determine from the name alone.,llm
Australia,addressing homelessness,unclear,0,Addressing Homelessness,,False,Cannot determine from the name alone.,llm
Australia,supports,unclear,0,supports,,False,Cannot determine from the name alone.,llm
Australia,issues,unclear,0,issues,,False,Agency type cannot be determined from the name alone.,llm
Australia,and stability as directed by Government,unclear,0,and stability as directed by Government,,False,Agency name does not provide sufficient information to classify.,llm
Australia,related information services,unclear,0,Related Information Services,,False,Cannot determine the nature of the agency from the name alone.,llm
Australia,productive and safe workplaces,unclear,0,Productive and Safe Workplaces,,False,Cannot determine from the name alone.,llm
Australia,estate,unclear,0,Estate,,False,Cannot determine from the name alone.,llm
Australia,platforms and joined-up services,unclear,0,Platforms and Joined-Up Services,,False,Cannot determine the nature of the agency from the name alone.,llm
Australia,and efficient service delivery,unclear,0,and efficient service delivery,,False,Cannot determine agency type from the name alone.,llm
Australia,use of Australia's water resources,unclear,0,Use of Australia's Water Resources,,False,Cannot determine the specific focus on R&D from the name alone.,llm
Australia,resources,unclear,0,Resources,,False,Cannot determine the specific focus of the agency from the name alone.,llm
Australia,compliance with the law,unclear,0,Compliance with the Law,,False,Cannot determine from the name alone.,llm
Australia,"industries and regions, and supporting resources",unclear,0,"Industries and Regions, and Supporting Resources",,False,Cannot determine the specific focus on R&D from the name alone.,llm
Australia,and associated referral services and activities,unclear,0,and associated referral services and activities,,False,Cannot determine the nature of the agency from the name alone.,llm
Australia,and effectively delivering programs,unclear,0,and effectively delivering programs,,False,Cannot determine agency type from the name alone.,llm
Australia,international quality research,unclear,0,International Quality Research,,False,Cannot determine the nature of the agency from the name alone.,llm
Australia,policing and international missions,unclear,0,Policing and International Missions,,False,Cannot determine the R&D focus from the name alone.,llm
Australia,service delivery,unclear,0,Service Delivery,,False,Cannot determine the nature of the agency from the name alone.,llm
Australia,and fibre industries,unclear,0,and Fibre Industries,,False,Cannot determine the nature of the agency from the name alone.,llm
Australia,place that Indigenous people hold in this Nation,unclear,0,place that Indigenous people hold in this Nation,,False,Cannot determine the nature or purpose of the agency from the name alone.,llm
Australia,"law, justice, security and integrity frameworks",unclear,0,"Law, Justice, Security and Integrity Frameworks",,False,The name does not clearly indicate a focus on R&D.,llm
